log10(Mass)+10    log10(VelDisp_subhalos)
13.246179 -inf
13.367306 -inf
13.284984 -inf
13.325611 -inf
13.250189 -inf
13.351383 -inf
13.338480 -inf
13.318455 -inf
13.353476 -inf
13.253042 -inf
13.175492 -inf
13.320914 -inf
13.290304 -inf
13.264169 -inf
13.327061 -inf
13.248287 -inf
13.334076 -inf
13.243086 -inf
13.243777 -inf
13.064349 -inf
13.361124 -inf
13.339416 -inf
13.278811 -inf
13.279719 -inf
13.272423 -inf
13.288849 -inf
13.303207 -inf
13.309822 -inf
13.344878 -inf
13.276709 -inf
13.353185 -inf
13.347459 -inf
13.263129 -inf
13.274963 -inf
13.160513 -inf
13.345979 -inf
13.311941 -inf
13.264746 -inf
13.337543 -inf
13.299971 -inf
13.283524 -inf
13.292512 -inf
13.203378 -inf
13.247621 -inf
13.228748 -inf
13.296043 -inf
13.362649 -inf
13.282106 -inf
13.326162 -inf
13.266571 -inf
13.233081 -inf
13.309497 -inf
13.335868 -inf
13.212785 -inf
13.195475 -inf
13.276226 -inf
13.222366 -inf
13.178613 -inf
13.288034 -inf
13.324122 -inf
13.258799 -inf
13.313266 -inf
13.205261 -inf
13.345267 -inf
13.292700 -inf
13.297332 -inf
13.330215 -inf
13.383795 -inf
13.339806 -inf
13.252279 -inf
13.296204 -inf
13.271866 -inf
13.276892 -inf
13.224823 -inf
13.317368 -inf
13.283981 -inf
13.277993 -inf
13.354935 -inf
13.308574 -inf
13.307525 -inf
13.287644 -inf
13.269187 -inf
13.266695 -inf
13.283767 -inf
13.296349 -inf
13.253856 -inf
13.291449 -inf
13.247278 -inf
13.250724 -inf
13.196514 -inf
13.267277 -inf
13.277039 -inf
13.267408 -inf
13.230566 -inf
13.308354 -inf
13.344622 -inf
13.291152 -inf
13.309696 -inf
13.307663 -inf
13.298932 -inf
13.320778 -inf
13.296519 -inf
13.333876 -inf
13.284109 -inf
13.341569 -inf
13.332623 -inf
13.229524 -inf
13.339268 -inf
13.311203 -inf
13.197216 -inf
13.348575 -inf
13.285959 -inf
13.156502 -inf
13.334995 -inf
13.303366 -inf
13.290267 -inf
13.272827 -inf
13.312031 -inf
13.204507 -inf
13.257165 -inf
13.328897 -inf
13.312734 -inf
13.349482 -inf
13.250510 -inf
13.175280 -inf
13.372568 -inf
13.266551 -inf
13.310921 -inf
13.284078 -inf
13.345878 -inf
13.386526 -inf
13.333951 -inf
13.294219 -inf
13.205934 -inf
13.290004 -inf
13.299076 -inf
13.223751 -inf
13.251806 -inf
13.326659 -inf
13.244228 -inf
13.362179 -inf
13.158059 -inf
13.246094 -inf
13.277909 -inf
13.205141 -inf
13.328215 -inf
13.228508 -inf
13.267097 -inf
13.278669 -inf
13.332570 -inf
13.291963 -inf
13.216536 -inf
13.268776 -inf
13.308008 -inf
13.284281 -inf
13.210064 -inf
13.260128 -inf
13.324337 -inf
13.347320 -inf
13.330566 -inf
13.324572 -inf
13.313290 -inf
13.260887 -inf
13.326454 -inf
13.362406 2.631945
13.308812 -inf
13.256381 -inf
13.206037 -inf
13.246715 -inf
13.295185 -inf
13.284350 -inf
13.259100 -inf
13.259707 -inf
13.331683 -inf
13.227885 -inf
13.273627 -inf
13.296061 -inf
13.301376 -inf
13.292573 -inf
13.232208 -inf
13.205956 -inf
13.171129 -inf
13.285992 -inf
13.332905 -inf
13.351630 -inf
13.276117 -inf
13.311200 -inf
13.286266 -inf
13.254140 -inf
13.232545 -inf
13.282247 -inf
13.280418 -inf
13.213825 -inf
13.229888 -inf
13.269408 -inf
13.288552 -inf
13.187803 -inf
13.251751 -inf
13.352868 -inf
13.298733 -inf
13.306854 -inf
13.305966 -inf
13.069338 -inf
13.305268 -inf
13.239709 -inf
13.364808 -inf
13.231726 -inf
13.250046 -inf
13.248665 -inf
13.373083 -inf
13.245330 -inf
13.307898 -inf
13.261727 -inf
13.251911 -inf
13.264656 -inf
13.263759 -inf
13.378410 -inf
13.303628 -inf
13.276755 -inf
13.269748 -inf
13.289406 -inf
13.221746 -inf
13.340339 -inf
13.336374 -inf
13.330331 -inf
13.321437 -inf
13.326183 -inf
13.276636 -inf
13.212231 -inf
13.308687 -inf
13.220189 -inf
13.279477 -inf
13.330348 -inf
13.259960 -inf
13.326553 -inf
13.307560 -inf
13.335264 -inf
13.223877 -inf
13.259811 -inf
13.347185 -inf
13.345953 -inf
13.234036 -inf
13.324567 -inf
13.305199 -inf
13.315251 -inf
13.246654 -inf
13.277683 -inf
13.352725 -inf
13.285018 -inf
13.316656 -inf
13.307019 -inf
13.271845 -inf
13.324859 -inf
13.227579 -inf
13.288949 -inf
13.309970 -inf
13.293318 -inf
13.308295 -inf
13.321906 -inf
13.233845 -inf
13.281939 -inf
13.353816 -inf
13.225440 -inf
13.284631 -inf
13.348762 -inf
13.309716 -inf
13.236255 -inf
13.257184 -inf
13.244708 -inf
13.318063 -inf
13.302014 -inf
13.267014 -inf
13.310321 -inf
13.220326 -inf
13.169693 -inf
13.251255 -inf
13.332411 -inf
13.336807 -inf
13.209173 -inf
13.250841 -inf
13.184187 -inf
13.239808 -inf
13.337702 -inf
13.269597 -inf
13.345723 -inf
13.303576 -inf
13.328919 -inf
13.190118 -inf
13.260193 -inf
13.265490 -inf
13.292829 -inf
13.302821 -inf
13.272962 -inf
13.316207 -inf
13.255769 -inf
13.347114 -inf
13.287682 -inf
13.252317 -inf
13.315906 -inf
13.334724 -inf
13.277453 -inf
13.275217 -inf
13.283772 -inf
13.265816 -inf
13.274131 -inf
13.216852 -inf
13.246778 -inf
13.283769 -inf
13.272051 -inf
13.272754 -inf
13.310177 -inf
13.264636 -inf
13.182908 -inf
13.339069 -inf
13.322957 -inf
13.234990 -inf
13.249071 -inf
13.310244 -inf
13.286235 -inf
13.225086 -inf
13.310766 -inf
13.315979 -inf
13.252717 -inf
13.233776 -inf
13.351926 -inf
13.189395 -inf
13.300786 -inf
13.291444 -inf
13.314829 -inf
13.305624 -inf
13.280557 -inf
13.270808 -inf
13.342681 -inf
13.327801 -inf
13.315480 -inf
13.251071 -inf
13.212148 -inf
13.271376 -inf
13.252314 -inf
13.324828 -inf
13.165794 -inf
13.256961 -inf
13.198903 -inf
13.246947 -inf
13.340771 -inf
13.343756 -inf
13.262189 -inf
13.268018 -inf
13.315312 -inf
13.259724 -inf
13.254510 -inf
13.299582 -inf
13.316900 -inf
13.173106 -inf
13.368464 -inf
13.223837 -inf
13.297337 -inf
13.287338 -inf
13.307464 -inf
13.289166 -inf
13.244514 -inf
13.199423 -inf
13.214033 -inf
13.322023 -inf
13.253855 -inf
13.292125 -inf
13.182173 -inf
13.263684 -inf
13.173848 -inf
13.261619 -inf
13.193443 -inf
13.336731 -inf
13.257954 -inf
13.323185 -inf
13.299103 -inf
13.294320 -inf
13.275024 -inf
13.327433 -inf
13.299786 -inf
13.250911 -inf
13.275820 -inf
13.255479 -inf
13.330010 -inf
13.296131 -inf
13.269432 -inf
13.321100 -inf
13.318466 -inf
13.274637 -inf
13.305894 -inf
13.224728 -inf
13.229509 -inf
13.274469 -inf
13.254135 -inf
13.129375 -inf
13.338600 -inf
13.352902 -inf
13.196338 -inf
13.281257 -inf
13.294588 -inf
13.312198 -inf
13.282816 -inf
13.132108 -inf
13.151977 -inf
13.365723 -inf
13.312152 -inf
13.269706 -inf
13.289312 -inf
13.287883 -inf
13.293406 -inf
13.213809 -inf
13.237877 -inf
13.284964 -inf
13.295643 -inf
13.278460 -inf
13.230756 -inf
13.354292 -inf
13.284784 -inf
13.310952 -inf
13.253858 -inf
13.278359 -inf
13.298620 -inf
13.341797 -inf
13.288820 -inf
13.311515 -inf
13.298112 -inf
13.270795 -inf
13.242039 -inf
13.280492 -inf
13.266369 -inf
13.316643 -inf
13.303182 -inf
13.295525 -inf
13.315606 -inf
13.317334 -inf
13.220611 -inf
13.251019 -inf
13.318824 -inf
13.271665 -inf
13.281180 -inf
13.221128 -inf
13.308073 -inf
13.233433 -inf
13.348489 -inf
13.213107 -inf
13.248624 -inf
13.334365 -inf
13.307684 -inf
13.273732 -inf
13.301536 -inf
13.316777 -inf
13.237290 -inf
13.265089 -inf
13.279806 -inf
13.191125 -inf
13.334670 -inf
13.295241 -inf
13.330934 -inf
13.201812 -inf
13.315246 -inf
13.206783 -inf
13.305959 -inf
13.175725 -inf
13.291869 -inf
13.273455 -inf
13.208723 -inf
13.275386 -inf
13.262501 -inf
13.277727 -inf
13.227075 -inf
13.219273 -inf
13.286311 -inf
13.261775 -inf
13.261275 -inf
13.263907 -inf
13.264678 -inf
13.291024 -inf
13.326982 -inf
13.220590 -inf
13.231590 -inf
13.263356 -inf
13.267281 -inf
13.301172 -inf
13.312428 -inf
13.260639 -inf
13.304627 -inf
13.196072 -inf
13.223304 -inf
13.281686 -inf
13.315170 -inf
13.289728 -inf
13.221690 -inf
13.220646 -inf
13.255506 -inf
13.297129 -inf
13.312312 -inf
13.278278 -inf
13.277374 -inf
13.300914 -inf
13.256571 -inf
13.250020 -inf
13.326995 -inf
13.283303 -inf
13.287226 -inf
13.292622 -inf
13.309740 -inf
13.191199 -inf
13.249541 -inf
13.300793 -inf
13.298785 -inf
13.314849 -inf
13.216102 -inf
13.237464 -inf
13.315190 -inf
13.304367 -inf
13.282999 -inf
13.300528 -inf
13.270630 -inf
13.255100 -inf
13.214505 -inf
13.265396 -inf
13.270866 -inf
13.255802 -inf
13.285791 -inf
13.344502 -inf
13.269394 -inf
13.274339 -inf
13.287749 -inf
13.274630 -inf
13.257296 -inf
13.222923 -inf
13.300531 -inf
13.286958 -inf
13.167993 -inf
13.305211 -inf
13.245190 -inf
13.271484 -inf
13.195682 -inf
13.249843 -inf
13.322293 -inf
13.282364 -inf
13.250818 -inf
13.262547 -inf
13.255111 -inf
13.273967 -inf
13.313973 -inf
13.326868 -inf
13.255937 -inf
13.196682 -inf
13.237952 -inf
13.189342 -inf
13.283148 -inf
13.184743 -inf
13.176528 -inf
13.255698 -inf
13.234352 -inf
13.220337 -inf
13.272271 -inf
13.271560 -inf
13.163192 -inf
13.348394 -inf
13.314304 -inf
13.271836 -inf
13.299714 -inf
13.265886 -inf
13.278974 -inf
13.299711 -inf
13.210319 -inf
13.314061 -inf
13.249298 -inf
13.315415 -inf
13.185502 -inf
13.210130 -inf
13.276085 -inf
13.269865 -inf
13.220394 -inf
13.152875 -inf
13.227817 -inf
13.292050 -inf
13.249351 -inf
13.292195 -inf
13.329288 -inf
13.199853 -inf
13.262200 -inf
13.309766 -inf
13.214849 -inf
13.355145 -inf
13.282238 -inf
13.226442 -inf
13.305344 -inf
13.263145 -inf
13.206641 -inf
13.309320 -inf
13.247601 -inf
13.252213 -inf
13.297961 -inf
13.300325 -inf
13.224663 -inf
13.225381 -inf
13.334350 -inf
13.302949 -inf
13.175434 -inf
13.303850 -inf
13.198780 -inf
13.251710 -inf
13.339130 -inf
13.238756 -inf
13.281982 -inf
13.268511 -inf
13.246923 -inf
13.289975 -inf
13.206704 -inf
13.254792 -inf
13.249791 -inf
13.260010 -inf
13.307886 -inf
13.294181 -inf
13.238745 -inf
13.246296 -inf
13.292126 -inf
13.282859 -inf
13.193780 -inf
13.305480 -inf
13.322463 -inf
13.279112 -inf
13.215265 -inf
13.256663 -inf
13.307717 -inf
13.332900 -inf
13.260351 -inf
13.282055 -inf
13.291818 -inf
13.323442 -inf
13.265997 -inf
13.238372 -inf
13.292749 -inf
13.262164 -inf
13.246983 -inf
13.279424 -inf
13.224022 -inf
13.247343 -inf
13.325120 -inf
13.282897 -inf
13.290974 -inf
13.277646 -inf
13.298252 -inf
13.244898 -inf
13.226282 -inf
13.195196 -inf
13.269627 -inf
13.261861 -inf
13.231857 -inf
13.276681 -inf
13.241721 -inf
13.231265 -inf
13.277592 -inf
13.236994 -inf
13.261841 -inf
13.242176 -inf
13.284524 -inf
13.293267 -inf
13.344897 -inf
13.290420 -inf
13.284171 -inf
13.227211 -inf
13.245364 -inf
13.277644 -inf
13.221524 -inf
13.152170 -inf
13.189725 -inf
13.354049 -inf
13.259265 -inf
13.276673 -inf
13.239226 -inf
13.239823 -inf
13.219230 -inf
13.252642 -inf
13.321188 -inf
13.313334 -inf
13.199174 -inf
13.235817 -inf
13.278913 -inf
13.340155 -inf
13.235501 -inf
13.283959 -inf
13.303131 -inf
13.293488 -inf
13.252236 -inf
13.112701 -inf
13.304917 -inf
13.300763 -inf
13.270473 -inf
13.256654 -inf
13.289063 -inf
13.296405 -inf
13.150875 -inf
13.295681 -inf
13.298268 -inf
13.280410 -inf
13.278165 -inf
13.221570 -inf
13.255650 -inf
13.224155 -inf
13.265752 -inf
13.288416 -inf
13.293195 -inf
13.267701 -inf
13.234078 -inf
13.294054 -inf
13.302980 -inf
13.304970 -inf
13.304303 -inf
13.237904 -inf
13.203644 -inf
13.224578 -inf
13.239398 -inf
13.307912 -inf
13.177472 -inf
13.266286 -inf
13.258292 -inf
13.261462 -inf
13.333629 -inf
13.162954 -inf
13.291969 -inf
13.258039 -inf
13.251655 -inf
13.265013 -inf
13.192468 -inf
13.246693 -inf
13.300603 -inf
13.184499 -inf
13.317341 -inf
13.281917 -inf
13.306200 -inf
13.262886 -inf
13.298091 -inf
13.256937 -inf
13.281454 -inf
13.290686 -inf
13.312371 -inf
13.221194 -inf
13.233229 -inf
13.277538 -inf
13.248339 -inf
13.301105 -inf
13.272654 -inf
13.330228 -inf
13.297724 -inf
13.323806 -inf
13.305722 -inf
13.195101 -inf
13.205827 -inf
13.279381 -inf
13.282125 -inf
13.305796 -inf
13.253905 -inf
13.103004 -inf
13.242334 -inf
13.282975 -inf
13.283483 -inf
13.277058 -inf
13.206958 -inf
13.276775 -inf
13.317418 -inf
13.242104 -inf
13.175277 -inf
13.195810 -inf
13.276331 -inf
13.317167 -inf
13.237486 -inf
13.283809 -inf
13.294685 -inf
13.269144 -inf
13.328324 -inf
13.201781 -inf
13.269446 -inf
13.239525 -inf
13.199094 -inf
13.224169 -inf
13.330650 -inf
13.200545 -inf
13.256299 -inf
13.233999 -inf
13.142441 -inf
13.287523 -inf
13.128547 -inf
13.258589 -inf
13.256168 -inf
13.263466 -inf
13.226803 -inf
13.247378 -inf
13.246458 -inf
13.230965 -inf
13.178587 -inf
13.325200 -inf
13.244339 -inf
13.240290 -inf
13.177696 -inf
13.263661 -inf
13.273709 -inf
13.253790 -inf
13.253905 -inf
13.303694 -inf
13.288513 -inf
13.221284 -inf
13.289451 -inf
13.266978 -inf
13.218026 -inf
13.307822 -inf
13.252615 -inf
13.245480 -inf
13.209732 -inf
13.286331 -inf
13.290260 -inf
13.305963 -inf
13.204895 -inf
13.230001 -inf
13.278211 -inf
13.246283 -inf
13.227339 -inf
13.265643 -inf
13.189896 -inf
13.262443 -inf
13.292776 -inf
13.222132 -inf
13.271964 -inf
13.284645 -inf
13.231522 -inf
13.284574 -inf
13.259576 -inf
13.203747 -inf
13.191318 -inf
13.206179 -inf
13.218625 -inf
13.229617 -inf
13.218238 -inf
13.183896 -inf
13.258184 -inf
13.173861 -inf
13.272638 -inf
13.164100 -inf
13.196940 -inf
13.244163 -inf
13.310895 -inf
13.336059 -inf
13.255563 -inf
13.310342 -inf
13.270535 -inf
13.261040 -inf
13.316082 -inf
13.237331 -inf
13.237245 -inf
13.319055 -inf
13.273394 -inf
13.249042 -inf
13.221179 -inf
13.237747 -inf
13.294234 -inf
13.312687 -inf
13.183020 -inf
13.261125 -inf
13.228328 -inf
13.244064 -inf
13.278794 -inf
13.223716 -inf
13.237236 -inf
13.259615 -inf
13.243879 -inf
13.286239 -inf
13.190508 -inf
13.241419 -inf
13.295636 -inf
13.266628 -inf
13.214656 -inf
13.284906 -inf
13.201907 -inf
13.267171 -inf
13.224406 -inf
13.272162 -inf
13.285117 -inf
13.212301 -inf
13.215561 -inf
13.256240 -inf
13.196081 -inf
13.260872 -inf
13.216433 -inf
13.107536 -inf
13.274036 -inf
13.297973 -inf
13.280921 -inf
13.297353 -inf
13.192526 -inf
13.227504 -inf
13.289446 -inf
13.276723 -inf
13.200225 -inf
13.286821 -inf
13.254832 -inf
13.272045 -inf
13.237764 -inf
13.258321 -inf
13.203080 -inf
13.251328 -inf
13.233825 -inf
13.282396 -inf
13.207581 -inf
13.282623 -inf
13.281199 -inf
13.300015 -inf
13.253424 -inf
13.249627 -inf
13.249884 -inf
13.208208 -inf
13.237364 -inf
13.214421 -inf
13.188913 -inf
13.253940 -inf
13.270352 -inf
13.235146 -inf
13.182539 -inf
13.205234 -inf
13.163646 -inf
13.278386 -inf
13.247272 -inf
13.242647 -inf
13.280976 -inf
13.247932 -inf
13.247846 -inf
13.223824 -inf
13.249232 -inf
13.214666 -inf
13.238802 -inf
13.197839 -inf
13.260864 -inf
13.214191 -inf
13.311738 -inf
13.302667 -inf
13.279962 -inf
13.257289 -inf
13.240446 -inf
13.284833 -inf
13.205517 -inf
13.227590 -inf
13.267356 -inf
13.258494 -inf
13.295489 -inf
13.260757 -inf
13.124919 -inf
13.207321 -inf
13.170751 -inf
13.311386 -inf
13.210564 -inf
13.225667 -inf
13.262195 -inf
13.277146 -inf
13.252516 -inf
13.226673 -inf
13.240817 -inf
13.264394 -inf
13.240975 -inf
13.269355 -inf
13.297877 -inf
13.256777 -inf
13.322774 -inf
13.258239 -inf
13.198683 -inf
13.234560 -inf
13.229089 -inf
13.241075 -inf
13.203182 -inf
13.184135 -inf
13.245239 -inf
13.264811 -inf
13.202114 -inf
13.231215 -inf
13.275043 -inf
13.293667 -inf
13.239793 -inf
13.191458 -inf
13.211169 -inf
13.271518 -inf
13.285525 -inf
13.241966 -inf
13.292620 -inf
13.300800 -inf
13.283408 -inf
13.266759 -inf
13.253650 -inf
13.279601 -inf
13.245787 -inf
13.246853 -inf
13.190144 -inf
13.221497 -inf
13.266819 -inf
13.292439 -inf
13.257259 -inf
13.291968 -inf
13.324410 -inf
13.274522 -inf
13.249877 -inf
13.227622 -inf
13.259492 -inf
13.232893 -inf
13.209865 -inf
13.297647 -inf
13.237093 -inf
13.240043 -inf
13.268038 -inf
13.229543 -inf
13.165876 -inf
13.332654 -inf
13.278443 -inf
13.220710 -inf
13.222212 -inf
13.281434 -inf
13.264315 -inf
13.166619 -inf
13.205969 -inf
13.226405 -inf
13.286627 -inf
13.207257 -inf
13.177795 -inf
13.198581 -inf
13.247968 -inf
13.292560 -inf
13.216032 -inf
13.233116 -inf
13.284477 -inf
13.247576 -inf
13.274435 -inf
13.282672 -inf
13.166316 -inf
13.280071 -inf
13.274377 -inf
13.272305 -inf
13.250560 -inf
13.215225 -inf
13.255634 -inf
13.245825 -inf
13.140848 -inf
13.239081 -inf
13.210938 -inf
13.285801 -inf
13.218129 -inf
13.241518 -inf
13.258960 -inf
13.301927 -inf
13.201793 -inf
13.206212 -inf
13.240913 -inf
13.301030 -inf
13.208810 -inf
13.195854 -inf
13.286742 -inf
13.265785 -inf
13.249511 -inf
13.253725 -inf
13.240645 -inf
13.270244 -inf
13.290486 -inf
13.189980 -inf
13.265592 -inf
13.264672 -inf
13.188539 -inf
13.242366 -inf
13.272160 -inf
13.234441 -inf
13.276415 -inf
13.240171 -inf
13.229128 -inf
13.274702 -inf
13.256872 -inf
13.284544 -inf
13.241310 -inf
13.292741 -inf
13.251870 -inf
13.215756 -inf
13.296616 -inf
13.211628 -inf
13.281894 -inf
13.243526 -inf
13.258291 -inf
13.198206 -inf
13.141218 -inf
13.248103 -inf
13.200152 -inf
13.223268 -inf
13.260699 -inf
13.261973 -inf
13.193379 -inf
13.234717 -inf
13.198672 -inf
13.265853 -inf
13.188129 -inf
13.224209 -inf
13.218840 -inf
13.172878 -inf
13.290491 -inf
13.275202 -inf
13.277249 -inf
13.241319 -inf
13.208591 -inf
13.221195 -inf
13.248394 -inf
13.292215 -inf
13.178632 -inf
13.249221 -inf
13.189131 -inf
13.274025 -inf
13.176573 -inf
13.305349 -inf
13.271110 -inf
13.264170 -inf
13.270957 -inf
13.284553 -inf
13.210981 -inf
13.174721 -inf
13.291019 -inf
13.236619 -inf
13.283115 -inf
13.195817 -inf
13.260633 -inf
13.224330 -inf
13.137308 -inf
13.228531 -inf
13.200498 -inf
13.148792 -inf
13.300182 -inf
13.246793 -inf
13.222760 -inf
13.240056 -inf
13.200867 -inf
13.302048 -inf
13.217635 -inf
13.250442 -inf
13.273847 -inf
13.268510 -inf
13.280730 -inf
13.240032 -inf
13.233705 -inf
13.259642 -inf
13.191514 -inf
13.234708 -inf
13.233359 -inf
13.230131 -inf
13.288297 -inf
13.176694 -inf
13.189417 -inf
13.245705 -inf
13.232370 -inf
13.243949 -inf
13.279741 -inf
13.206035 -inf
13.228507 -inf
13.230042 -inf
13.194529 -inf
13.173907 -inf
13.301779 -inf
13.219104 -inf
13.252419 -inf
13.298041 -inf
13.162637 -inf
13.204683 -inf
13.281106 -inf
13.215427 -inf
13.235835 -inf
13.241057 -inf
13.171588 -inf
13.190749 -inf
13.246476 -inf
13.241022 -inf
13.238065 -inf
13.256772 -inf
13.225699 -inf
13.244829 -inf
13.239643 -inf
13.197044 -inf
13.316922 -inf
13.241116 -inf
13.185286 -inf
13.139302 -inf
13.262338 -inf
13.210142 -inf
13.177242 -inf
13.290959 -inf
13.228522 -inf
13.218845 -inf
13.293179 -inf
13.266000 -inf
13.251140 -inf
13.240607 -inf
13.134833 -inf
13.203216 -inf
13.281350 -inf
13.239363 -inf
13.214502 -inf
13.206989 -inf
13.163291 -inf
13.271174 -inf
13.258870 -inf
13.289463 -inf
13.230392 -inf
13.197847 -inf
13.289735 -inf
13.266452 -inf
13.258122 -inf
13.161015 -inf
13.147921 -inf
13.206953 -inf
13.200024 -inf
13.260183 -inf
13.258867 -inf
13.262593 -inf
13.224113 -inf
13.201873 -inf
13.271706 -inf
13.248246 -inf
13.254868 -inf
13.277015 -inf
13.233086 -inf
13.276166 -inf
13.262437 -inf
13.207113 -inf
13.237804 -inf
13.294981 -inf
13.263143 -inf
13.245918 -inf
13.272694 -inf
13.279694 -inf
13.245166 -inf
13.245717 -inf
13.213189 -inf
13.171527 -inf
13.250644 -inf
13.255364 -inf
13.251678 -inf
13.264595 -inf
13.244453 -inf
13.238015 -inf
13.161705 -inf
13.242751 -inf
13.260852 -inf
13.218658 -inf
13.164895 -inf
13.203070 -inf
13.206553 -inf
13.247632 -inf
13.267713 -inf
13.269551 -inf
13.221289 -inf
13.207966 -inf
13.253060 -inf
13.221750 -inf
13.192312 -inf
13.193037 -inf
13.199745 -inf
13.227158 -inf
13.252173 -inf
13.264341 -inf
13.169922 -inf
13.178222 -inf
13.163444 -inf
13.255033 -inf
13.226910 -inf
13.182886 -inf
13.259622 -inf
13.220006 -inf
13.236111 -inf
13.273412 -inf
13.314166 -inf
13.163926 -inf
13.180838 -inf
13.205709 -inf
13.289752 -inf
13.245294 -inf
13.227051 -inf
13.203254 -inf
13.237731 -inf
13.258051 -inf
13.257019 -inf
13.202762 -inf
13.219304 -inf
13.228413 -inf
13.214904 -inf
13.240500 -inf
13.299928 -inf
13.227025 -inf
13.267962 -inf
13.268658 -inf
13.174721 -inf
13.185324 -inf
13.241929 -inf
13.244383 -inf
13.243837 -inf
13.273366 -inf
13.248328 -inf
13.205096 -inf
13.227585 -inf
13.233293 -inf
13.217420 -inf
13.266481 -inf
13.287210 -inf
13.250866 -inf
13.263132 -inf
13.140272 -inf
13.244580 -inf
13.237929 -inf
13.270603 -inf
13.184715 -inf
13.190021 -inf
13.214084 -inf
13.213598 -inf
13.259307 -inf
13.209638 -inf
13.178199 -inf
13.171794 -inf
13.219800 -inf
13.204810 -inf
13.175432 -inf
13.188222 -inf
13.251978 -inf
13.272787 -inf
13.236343 -inf
13.212560 -inf
13.283821 -inf
13.227700 -inf
13.243202 -inf
13.244460 -inf
13.187528 -inf
13.205457 -inf
13.218498 -inf
13.220941 -inf
13.228809 -inf
13.209430 -inf
13.266730 -inf
13.117128 -inf
13.172503 -inf
13.230216 -inf
13.269273 -inf
13.269738 -inf
13.231704 -inf
13.285915 -inf
13.242528 -inf
13.157788 -inf
13.186530 -inf
13.212495 -inf
13.258528 -inf
13.198625 -inf
13.250090 -inf
13.240845 -inf
13.230076 -inf
13.203277 -inf
13.209021 -inf
13.241968 -inf
13.211792 -inf
13.102744 -inf
13.245864 -inf
13.250489 -inf
13.222134 -inf
13.299157 -inf
13.233502 -inf
13.225153 -inf
13.149395 -inf
13.258623 -inf
13.239209 -inf
13.192821 -inf
13.257169 -inf
13.167319 -inf
13.221794 -inf
13.195012 -inf
13.184606 -inf
13.290320 -inf
13.244075 -inf
13.229642 -inf
13.222762 -inf
13.159844 -inf
13.183321 -inf
13.206063 -inf
13.187283 -inf
13.288398 -inf
13.227636 -inf
13.155991 -inf
13.225015 -inf
13.242649 -inf
13.185353 -inf
13.210540 -inf
13.246093 -inf
13.254863 -inf
13.237316 -inf
13.235367 -inf
13.243761 -inf
13.234388 -inf
13.281072 -inf
13.026021 -inf
13.301354 -inf
13.235819 -inf
13.281058 -inf
13.277820 -inf
13.183875 -inf
13.244801 -inf
13.232171 -inf
13.204292 -inf
13.209841 -inf
13.205499 -inf
13.149537 -inf
13.278428 -inf
13.225963 -inf
13.226611 -inf
13.258109 -inf
13.158364 -inf
13.245913 -inf
13.189285 -inf
13.246992 -inf
13.239957 -inf
13.216498 -inf
13.229020 -inf
13.259648 -inf
13.223773 -inf
13.181822 -inf
13.242137 -inf
13.214871 -inf
13.260365 -inf
13.179656 -inf
13.235966 -inf
13.222542 -inf
13.245608 -inf
13.227079 -inf
13.236894 -inf
13.190732 -inf
13.194484 -inf
13.179506 -inf
13.243582 -inf
13.239960 -inf
13.210178 -inf
13.120637 -inf
13.181269 -inf
13.182455 -inf
13.248810 -inf
13.227421 -inf
13.225891 -inf
13.229095 -inf
13.182569 -inf
13.273408 -inf
13.207036 -inf
13.250928 -inf
13.241536 -inf
