log10(Mass)+10    log10(VelDisp_particles)
13.290974 2.621263
13.277646 2.603610
13.298252 2.627817
13.244898 2.601640
13.226282 2.598816
13.195196 2.593407
13.269627 2.602091
13.261861 2.589008
13.231857 2.613901
13.276681 2.642829
13.241721 2.586295
13.231265 2.571962
13.277592 2.588428
13.236994 2.594939
13.261841 2.602575
13.242176 2.605527
13.284524 2.606153
13.293267 2.630922
13.344897 2.642936
13.290420 2.613309
13.284171 2.609833
13.227211 2.568624
13.245364 2.574561
13.277644 2.608414
13.221524 2.583869
13.152170 2.563565
13.189725 2.567539
13.354049 2.645157
13.259265 2.612176
13.276673 2.605208
13.239226 2.604488
13.239823 2.589269
13.219230 2.577906
13.252642 2.607256
13.321188 2.644202
13.313334 2.651736
13.199174 2.586926
13.235817 2.687894
13.278913 2.606230
13.340155 2.690966
13.235501 2.613724
13.283959 2.640493
13.303131 2.615284
13.293488 2.637458
13.252236 2.582167
13.112701 2.536077
13.304917 2.629251
13.300763 2.621280
13.270473 2.604811
13.256654 2.624449
13.289063 2.614753
13.296405 2.619240
13.150875 2.563683
13.295681 2.622224
13.298268 2.623728
13.280410 2.626696
13.278165 2.607355
13.221570 2.563739
13.255650 2.611398
13.224155 2.583001
13.265752 2.592989
13.288416 2.598339
13.293195 2.616627
13.267701 2.591811
13.234078 2.587370
13.294054 2.620025
13.302980 2.634553
13.304970 2.612036
13.304303 2.605652
13.237904 2.613535
13.203644 2.569755
13.224578 2.587347
13.239398 2.611441
13.307912 2.639709
13.177472 2.558835
13.266286 2.583760
13.258292 2.600575
13.261462 2.613443
13.333629 2.643392
13.162954 2.607930
13.291969 2.605441
13.258039 2.596809
13.251655 2.600974
13.265013 2.613896
13.192468 2.589517
13.246693 2.595908
13.300603 2.598499
13.184499 2.600255
13.317341 2.640904
13.281917 2.618633
13.306200 2.665713
13.262886 2.591951
13.298091 2.617877
13.256937 2.604641
13.281454 2.595880
13.290686 2.640133
13.312371 2.637954
13.221194 2.585843
13.233229 2.586468
13.277538 2.615042
13.248339 2.610545
13.301105 2.584936
13.272654 2.614225
13.330228 2.638773
13.297724 2.634425
13.323806 2.652278
13.305722 2.597017
13.195101 2.586032
13.205827 2.592820
13.279381 2.598814
13.282125 2.622450
13.305796 2.611936
13.253905 2.592004
13.103004 2.539329
13.242334 2.601360
13.282975 2.623681
13.283483 2.611757
13.277058 2.627708
13.206958 2.604482
13.276775 2.613138
13.317418 2.634035
13.242104 2.591370
13.175277 2.568618
13.195810 2.590057
13.276331 2.649080
13.317167 2.636535
13.237486 2.613651
13.283809 2.630124
13.294685 2.606244
13.269144 2.608403
13.328324 2.670824
13.201781 2.599809
13.269446 2.594164
13.239525 2.592293
13.199094 2.579375
13.224169 2.573143
13.330650 2.619305
13.200545 2.569758
13.256299 2.588894
13.233999 2.597485
13.142441 2.574004
13.287523 2.599875
13.128547 2.566906
13.258589 2.605374
13.256168 2.617133
13.263466 2.585142
13.226803 2.583265
13.247378 2.590052
13.246458 2.607672
13.230965 2.582893
13.178587 2.588613
13.325200 2.623947
13.244339 2.602260
13.240290 2.588083
13.177696 2.578211
13.263661 2.607217
13.273709 2.599781
13.253790 2.618245
13.253905 2.623857
13.303694 2.639445
13.288513 2.617606
13.221284 2.609138
13.289451 2.613632
13.266978 2.595039
13.218026 2.577567
13.307822 2.634437
13.252615 2.588656
13.245480 2.610333
13.209732 2.576358
13.286331 2.634578
13.290260 2.619260
13.305963 2.636470
13.204895 2.590091
13.230001 2.574627
13.278211 2.606610
13.246283 2.600192
13.227339 2.581832
13.265643 2.621653
13.189896 2.579523
13.262443 2.612121
13.292776 2.614619
13.222132 2.569789
13.271964 2.616269
13.284645 2.607376
13.231522 2.601170
13.284574 2.631460
13.259576 2.607936
13.203747 2.567569
13.191318 2.594358
13.206179 2.590371
13.218625 2.577285
13.229617 2.591365
13.218238 2.570376
13.183896 2.568051
13.258184 2.609873
13.173861 2.557900
13.272638 2.622100
13.164100 2.568667
13.196940 2.581425
13.244163 2.580719
13.310895 2.650039
13.336059 2.651727
13.255563 2.601410
13.310342 2.619262
13.270535 2.602790
13.261040 2.603393
13.316082 2.624164
13.237331 2.605709
13.237245 2.590810
13.319055 2.669861
13.273394 2.618197
13.249042 2.611041
13.221179 2.579210
13.237747 2.578895
13.294234 2.614442
13.312687 2.625858
13.183020 2.583248
13.261125 2.604352
13.228328 2.577937
13.244064 2.598950
13.278794 2.614717
13.223716 2.591551
13.237236 2.583674
13.259615 2.598188
13.243879 2.583405
13.286239 2.610066
13.190508 2.579818
13.241419 2.590550
13.295636 2.629213
13.266628 2.649247
13.214656 2.610855
13.284906 2.627696
13.201907 2.590779
13.267171 2.593341
13.224406 2.579456
13.272162 2.617789
13.285117 2.610915
13.212301 2.570265
13.215561 2.601220
13.256240 2.582638
13.196081 2.589946
13.260872 2.595841
13.216433 2.601529
13.107536 2.556661
13.274036 2.596734
13.297973 2.640530
13.280921 2.594004
13.297353 2.615405
13.192526 2.565386
13.227504 2.587099
13.289446 2.626937
13.276723 2.611925
13.200225 2.614842
13.286821 2.603675
13.254832 2.618658
13.272045 2.602778
13.237764 2.601895
13.258321 2.579256
13.203080 2.581515
13.251328 2.610185
13.233825 2.598488
13.282396 2.613238
13.207581 2.579071
13.282623 2.594575
13.281199 2.620284
13.300015 2.634094
13.253424 2.608141
13.249627 2.583380
13.249884 2.587428
13.208208 2.568110
13.237364 2.596591
13.214421 2.610315
13.188913 2.553202
13.253940 2.578071
13.270352 2.616763
13.235146 2.584566
13.182539 2.583628
13.205234 2.586457
13.163646 2.567099
13.278386 2.632423
13.247272 2.591229
13.242647 2.601916
13.280976 2.630866
13.247932 2.592399
13.247846 2.602803
13.223824 2.587961
13.249232 2.600079
13.214666 2.598225
13.238802 2.601735
13.197839 2.575638
13.260864 2.604987
13.214191 2.617418
13.311738 2.637092
13.302667 2.620022
13.279962 2.618326
13.257289 2.617874
13.240446 2.605499
13.284833 2.631280
13.205517 2.584611
13.227590 2.600438
13.267356 2.597016
13.258494 2.608316
13.295489 2.618841
13.260757 2.597459
13.124919 2.573108
13.207321 2.590561
13.170751 2.572538
13.311386 2.611065
13.210564 2.575884
13.225667 2.593592
13.262195 2.612832
13.277146 2.599455
13.252516 2.607030
13.226673 2.571945
13.240817 2.587516
13.264394 2.611315
13.240975 2.593609
13.269355 2.610968
13.297877 2.633142
13.256777 2.598710
13.322774 2.624738
13.258239 2.587744
13.198683 2.586873
13.234560 2.599273
13.229089 2.594194
13.241075 2.614811
13.203182 2.589587
13.184135 2.575447
13.245239 2.593023
13.264811 2.596764
13.202114 2.571313
13.231215 2.587190
13.275043 2.590915
13.293667 2.627779
13.239793 2.590303
13.191458 2.592566
13.211169 2.586165
13.271518 2.606789
13.285525 2.611671
13.241966 2.594221
13.292620 2.626749
13.300800 2.630546
13.283408 2.608138
13.266759 2.604160
13.253650 2.585502
13.279601 2.624023
13.245787 2.618950
13.246853 2.591920
13.190144 2.602355
13.221497 2.587138
13.266819 2.617725
13.292439 2.633702
13.257259 2.595742
13.291968 2.601746
13.324410 2.633357
13.274522 2.628966
13.249877 2.599693
13.227622 2.588186
13.259492 2.597877
13.232893 2.608735
13.209865 2.573016
13.297647 2.616577
13.237093 2.593804
13.240043 2.587932
13.268038 2.589427
13.229543 2.575869
13.165876 2.566597
13.332654 2.632768
13.278443 2.604357
13.220710 2.584460
13.222212 2.597029
13.281434 2.621339
13.264315 2.614208
13.166619 2.580053
13.205969 2.572397
13.226405 2.601852
13.286627 2.627461
13.207257 2.563925
13.177795 2.572466
13.198581 2.584111
13.247968 2.607838
13.292560 2.619003
13.216032 2.577839
13.233116 2.600750
13.284477 2.618408
13.247576 2.610303
13.274435 2.627199
13.282672 2.610554
13.166316 2.573420
13.280071 2.642442
13.274377 2.621365
13.272305 2.638287
13.250560 2.590368
13.215225 2.585569
13.255634 2.621461
13.245825 2.591643
13.140848 2.578253
13.239081 2.605089
13.210938 2.564301
13.285801 2.617307
13.218129 2.598260
13.241518 2.590432
13.258960 2.616250
13.301927 2.625419
13.201793 2.573708
13.206212 2.588805
13.240913 2.599757
13.301030 2.618463
13.208810 2.584529
13.195854 2.573553
13.286742 2.613702
13.265785 2.620599
13.249511 2.606698
13.253725 2.609998
13.240645 2.573452
13.270244 2.603855
13.290486 2.629806
13.189980 2.568348
13.265592 2.609656
13.264672 2.606131
13.188539 2.592795
13.242366 2.579966
13.272160 2.621935
13.234441 2.595109
13.276415 2.599628
13.240171 2.600809
13.229128 2.582060
13.274702 2.614944
13.256872 2.615150
13.284544 2.604293
13.241310 2.598580
13.292741 2.640488
13.251870 2.600734
13.215756 2.569442
13.296616 2.613341
13.211628 2.575586
13.281894 2.614506
13.243526 2.598766
13.258291 2.604631
13.198206 2.593322
13.141218 2.550560
13.248103 2.590026
13.200152 2.567337
13.223268 2.621232
13.260699 2.592092
13.261973 2.617636
13.193379 2.569827
13.234717 2.594856
13.198672 2.580594
13.265853 2.611138
13.188129 2.583595
13.224209 2.567882
13.218840 2.589829
13.172878 2.566510
13.290491 2.624837
13.275202 2.627780
13.277249 2.590992
13.241319 2.604054
13.208591 2.586910
13.221195 2.576587
13.248394 2.602274
13.292215 2.617374
13.178632 2.568801
13.249221 2.610867
13.189131 2.569850
13.274025 2.598977
13.176573 2.571405
13.305349 2.634949
13.271110 2.626887
13.264170 2.607729
13.270957 2.619213
13.284553 2.615407
13.210981 2.575202
13.174721 2.594230
13.291019 2.619637
13.236619 2.596569
13.283115 2.623918
13.195817 2.595264
13.260633 2.622998
13.224330 2.584827
13.137308 2.578281
13.228531 2.588123
13.200498 2.578286
13.148792 2.576989
13.300182 2.638967
13.246793 2.583075
13.222760 2.581554
13.240056 2.596190
13.200867 2.574412
13.302048 2.665023
13.217635 2.575355
13.250442 2.593659
13.273847 2.622383
13.268510 2.605020
13.280730 2.610692
13.240032 2.607888
13.233705 2.607192
13.259642 2.593913
13.191514 2.564583
13.234708 2.589524
13.233359 2.597068
13.230131 2.572255
13.288297 2.614181
13.176694 2.580918
13.189417 2.585313
13.245705 2.588831
13.232370 2.611275
13.243949 2.610327
13.279741 2.598758
13.206035 2.561733
13.228507 2.585257
13.230042 2.629763
13.194529 2.584915
13.173907 2.549731
13.301779 2.619143
13.219104 2.595883
13.252419 2.593127
13.298041 2.644174
13.162637 2.556572
13.204683 2.589851
13.281106 2.599311
13.215427 2.582240
13.235835 2.609231
13.241057 2.580628
13.171588 2.577307
13.190749 2.591027
13.246476 2.603040
13.241022 2.611129
13.238065 2.593010
13.256772 2.595272
13.225699 2.618015
13.244829 2.584474
13.239643 2.596118
13.197044 2.578908
13.316922 2.601702
13.241116 2.606103
13.185286 2.554735
13.139302 2.550217
13.262338 2.617377
13.210142 2.605763
13.177242 2.566491
13.290959 2.614012
13.228522 2.648525
13.218845 2.593962
13.293179 2.604518
13.266000 2.596955
13.251140 2.620215
13.240607 2.604440
13.134833 2.551455
13.203216 2.574558
13.281350 2.611565
13.239363 2.600451
13.214502 2.579609
13.206989 2.568335
13.163291 2.544244
13.271174 2.614334
13.258870 2.610636
13.289463 2.684877
13.230392 2.594595
13.197847 2.601854
13.289735 2.640951
13.266452 2.628582
13.258122 2.609402
13.161015 2.582715
13.147921 2.565734
13.206953 2.582944
13.200024 2.572425
13.260183 2.588030
13.258867 2.583607
13.262593 2.613712
13.224113 2.578489
13.201873 2.567524
13.271706 2.610782
13.248246 2.595703
13.254868 2.584860
13.277015 2.623152
13.233086 2.611273
13.276166 2.605453
13.262437 2.603861
13.207113 2.597050
13.237804 2.592484
13.294981 2.601941
13.263143 2.613113
13.245918 2.606497
13.272694 2.618578
13.279694 2.594284
13.245166 2.602894
13.245717 2.602319
13.213189 2.582993
13.171527 2.589307
13.250644 2.598686
13.255364 2.606272
13.251678 2.577729
13.264595 2.605728
13.244453 2.607712
13.238015 2.615244
13.161705 2.560465
13.242751 2.577241
13.260852 2.595844
13.218658 2.613125
13.164895 2.556173
13.203070 2.590905
13.206553 2.599041
13.247632 2.602662
13.267713 2.608441
13.269551 2.612871
13.221289 2.587919
13.207966 2.589092
13.253060 2.610437
13.221750 2.568484
13.192312 2.555796
13.193037 2.601451
13.199745 2.573432
13.227158 2.578910
13.252173 2.600354
13.264341 2.627037
13.169922 2.543209
13.178222 2.581265
13.163444 2.547965
13.255033 2.606796
13.226910 2.613374
13.182886 2.569271
13.259622 2.607737
13.220006 2.579117
13.236111 2.596730
13.273412 2.609710
13.314166 2.625841
13.163926 2.567025
13.180838 2.561985
13.205709 2.593190
13.289752 2.623916
13.245294 2.598927
13.227051 2.579557
13.203254 2.570402
13.237731 2.599791
13.258051 2.605214
13.257019 2.587517
13.202762 2.562411
13.219304 2.570319
13.228413 2.583121
13.214904 2.592807
13.240500 2.594546
13.299928 2.648625
13.227025 2.661240
13.267962 2.614920
13.268658 2.604768
13.174721 2.585461
13.185324 2.579478
13.241929 2.590996
13.244383 2.589105
13.243837 2.579207
13.273366 2.605276
13.248328 2.600477
13.205096 2.583984
13.227585 2.588862
13.233293 2.589846
13.217420 2.564152
13.266481 2.639156
13.287210 2.598471
13.250866 2.592212
13.263132 2.617195
13.140272 2.551260
13.244580 2.598195
13.237929 2.592728
13.270603 2.629649
13.184715 2.573151
13.190021 2.590724
13.214084 2.625736
13.213598 2.608128
13.259307 2.610610
13.209638 2.575264
13.178199 2.577527
13.171794 2.578854
13.219800 2.584017
13.204810 2.569814
13.175432 2.565110
13.188222 2.581424
13.251978 2.594906
13.272787 2.591392
13.236343 2.582848
13.212560 2.581497
13.283821 2.603762
13.227700 2.573051
13.243202 2.596853
13.244460 2.608610
13.187528 2.559408
13.205457 2.558669
13.218498 2.579766
13.220941 2.599878
13.228809 2.575561
13.209430 2.586035
13.266730 2.594611
13.117128 2.537931
13.172503 2.564323
13.230216 2.567854
13.269273 2.626742
13.269738 2.604340
13.231704 2.581601
13.285915 2.617133
13.242528 2.608408
13.157788 2.556304
13.186530 2.556493
13.212495 2.588903
13.258528 2.604352
13.198625 2.575466
13.250090 2.611220
13.240845 2.601398
13.230076 2.604797
13.203277 2.579599
13.209021 2.574319
13.241968 2.596634
13.211792 2.576421
13.102744 2.538636
13.245864 2.637417
13.250489 2.607686
13.222134 2.589284
13.299157 2.640470
13.233502 2.597337
13.225153 2.594196
13.149395 2.562534
13.258623 2.611368
13.239209 2.618645
13.192821 2.586388
13.257169 2.597761
13.167319 2.585659
13.221794 2.598608
13.195012 2.573750
13.184606 2.552491
13.290320 2.651707
13.244075 2.602156
13.229642 2.637881
13.222762 2.602389
13.159844 2.592943
13.183321 2.577402
13.206063 2.567814
13.187283 2.574886
13.288398 2.620167
13.227636 2.590390
13.155991 2.552558
13.225015 2.571357
13.242649 2.592356
13.185353 2.578814
13.210540 2.574231
13.246093 2.602485
13.254863 2.613250
13.237316 2.613422
13.235367 2.603197
13.243761 2.598938
13.234388 2.578981
13.281072 2.636505
13.026021 2.552974
13.301354 2.661643
13.235819 2.587635
13.281058 2.614408
13.277820 2.620701
13.183875 2.588504
13.244801 2.613737
13.232171 2.608768
13.204292 2.568642
13.209841 2.571777
13.205499 2.571785
13.149537 2.555887
13.278428 2.622143
13.225963 2.597622
13.226611 2.566679
13.258109 2.592311
13.158364 2.569125
13.245913 2.581568
13.189285 2.559291
13.246992 2.602705
13.239957 2.592631
13.216498 2.577047
13.229020 2.616202
13.259648 2.622236
13.223773 2.571831
13.181822 2.586289
13.242137 2.605982
13.214871 2.580798
13.260365 2.611337
13.179656 2.556717
13.235966 2.595129
13.222542 2.590252
13.245608 2.611207
13.227079 2.583763
13.236894 2.592348
13.190732 2.564875
13.194484 2.570190
13.179506 2.557115
13.243582 2.601639
13.239960 2.573685
13.210178 2.568204
13.120637 2.557879
13.181269 2.571359
13.182455 2.576197
13.248810 2.590501
13.227421 2.578321
13.225891 2.579049
13.229095 2.586962
13.182569 2.573135
13.273408 2.632460
13.207036 2.620318
13.250928 2.588724
13.241536 2.580804
13.236400 2.606023
13.243533 2.606133
13.193422 2.578397
13.261642 2.606353
13.245492 2.605557
13.176239 2.549334
13.232426 2.588965
13.174660 2.567335
13.203558 2.589750
13.231827 2.580608
13.218006 2.591561
13.237746 2.604871
13.267719 2.653193
13.228543 2.590999
13.257707 2.592627
13.223990 2.606449
13.267199 2.606271
13.130220 2.556470
13.256698 2.617045
13.257313 2.587972
13.182118 2.560682
13.179807 2.562955
13.215625 2.592545
13.268323 2.595705
13.224196 2.593816
13.242216 2.607740
13.216997 2.609946
13.172865 2.554545
13.155787 2.548442
13.213345 2.579982
13.259806 2.621225
13.236609 2.586895
13.194498 2.629491
13.211478 2.570954
13.280840 2.620580
13.235231 2.575602
13.259876 2.614347
13.221160 2.598478
13.250989 2.603956
13.110307 2.546828
13.153017 2.561322
13.221067 2.578110
13.269127 2.640975
13.129251 2.557718
13.277752 2.627992
13.220440 2.587269
13.199438 2.591308
13.262236 2.634027
13.220485 2.606641
13.224647 2.581967
13.269563 2.622660
13.236892 2.608452
13.149887 2.570600
13.170506 2.573714
13.168821 2.554342
13.247480 2.616371
13.227555 2.590387
13.247978 2.595516
13.260893 2.629175
13.243510 2.615091
13.226219 2.595255
13.210870 2.595717
13.190779 2.588195
13.249679 2.608467
13.211635 2.590297
13.285816 2.635299
13.118649 2.531795
13.213252 2.578092
13.229240 2.598909
13.240148 2.613553
13.125089 2.556397
13.257572 2.608019
13.259944 2.606942
13.218691 2.583386
13.181527 2.569620
13.207912 2.582783
13.268541 2.606254
13.209365 2.602426
13.228359 2.575173
13.247389 2.605586
13.233514 2.600110
13.176361 2.568289
13.229980 2.605647
15.569653 3.395899
15.396555 3.321969
15.427957 3.319278
15.046425 3.268709
15.424220 3.339121
15.098981 3.220017
15.434316 3.358448
15.252987 3.277709
15.124446 3.240133
15.234744 3.293329
15.260788 3.286356
15.337728 3.342408
15.008973 3.199052
14.846813 3.287280
15.311790 3.332557
15.314148 3.302946
15.336554 3.330879
15.050328 3.228662
14.901974 3.221451
14.863440 3.180897
15.266535 3.288367
15.268345 3.285246
15.289077 3.295356
15.223242 3.288268
15.246444 3.263479
15.153529 3.266303
15.260920 3.293296
14.880443 3.161465
15.295082 3.315670
15.148079 3.244398
14.510958 3.198936
15.186028 3.255064
15.309374 3.339848
14.642106 3.173278
15.164591 3.256367
15.129021 3.244212
15.117011 3.216190
15.136774 3.233088
14.816863 3.132740
15.147563 3.225723
14.236056 3.255692
15.005912 3.180115
15.142927 3.227101
14.897357 3.160582
14.858424 3.185642
14.935428 3.165550
15.109181 3.238158
15.063755 3.197608
15.116006 3.220588
14.928323 3.155201
15.061994 3.209183
14.837131 3.167396
15.126340 3.241646
15.060619 3.207708
15.067481 3.205724
15.153360 3.268320
15.003201 3.208960
14.837889 3.125604
15.108036 3.245061
15.111100 3.218027
15.084534 3.243844
15.102078 3.231529
14.811924 3.140301
14.899580 3.158377
14.865725 3.145761
14.972413 3.176304
15.078329 3.208303
15.093513 3.224432
14.973537 3.175470
15.007923 3.172335
15.029433 3.201096
14.933146 3.209838
15.095009 3.264144
15.079623 3.228425
15.065693 3.209704
14.779119 3.111891
15.088130 3.245034
14.785921 3.115287
14.806434 3.125497
15.070312 3.218958
15.039342 3.187276
14.704458 3.229349
15.018378 3.160182
15.032505 3.199083
14.985023 3.195768
15.032282 3.196475
