mass M200 vel_disp group_number subhalo_number zform alpha
3.6950788497924805 2.7169697284698486 24.007299423217773 23115.0 27851.0 0.0 1.0
3.6950788497924805 1.7388606071472168 23.220970153808594 23117.0 27853.0 0.0 1.0
3.6950788497924805 2.608290910720825 26.765270233154297 23118.0 27854.0 0.0 1.0
3.586400032043457 3.2603635787963867 28.670454025268555 23120.0 27855.0 0.0 1.0
3.586400032043457 2.1735758781433105 20.196041107177734 23121.0 27856.0 0.0 1.0
3.6950788497924805 2.282254695892334 24.010772705078125 23122.0 27857.0 0.0 1.0
3.586400032043457 2.1735758781433105 22.85647964477539 23123.0 27858.0 0.9632190067904061 0.9028465544505575
3.586400032043457 2.9343273639678955 23.971206665039062 23124.0 27859.0 0.0 1.0
3.6950788497924805 2.4996120929718018 28.29718017578125 23126.0 27861.0 0.0 1.0
3.6950788497924805 3.043006181716919 28.200754165649414 23128.0 27863.0 0.0 1.0
3.6950788497924805 1.3041454553604126 24.724611282348633 23131.0 27866.0 0.0 1.0
3.586400032043457 3.1516847610473633 27.30950927734375 23132.0 27867.0 0.0 1.0
3.6950788497924805 2.064897060394287 22.451948165893555 23133.0 27868.0 0.0 1.0
3.6950788497924805 2.9343273639678955 27.788124084472656 23136.0 27871.0 0.0 1.0
3.4777212142944336 1.412824273109436 19.318443298339844 23137.0 27872.0 0.0 1.0
3.6950788497924805 2.3909332752227783 23.210697174072266 23138.0 27873.0 0.0 1.0
3.6950788497924805 2.608290910720825 22.631322860717773 23141.0 27875.0 0.0 1.0
3.6950788497924805 2.1735758781433105 24.022966384887695 23143.0 27877.0 0.0 1.0
3.6950788497924805 2.825648546218872 26.3322696685791 23146.0 27878.0 0.0 1.0
3.586400032043457 2.282254457473755 22.362411499023438 23148.0 27880.0 0.0 1.0
3.6950788497924805 2.608290910720825 24.90035629272461 23149.0 27881.0 0.0 1.0
3.6950788497924805 1.1954666376113892 18.303987503051758 23150.0 27882.0 0.0 1.0
3.586400032043457 2.9343273639678955 27.761686325073242 23153.0 27885.0 0.0 1.0
3.6950788497924805 2.825648546218872 26.87619972229004 23154.0 27886.0 0.0 1.0
3.586400032043457 3.2603635787963867 24.901138305664062 23155.0 27887.0 0.0 1.0
3.6950788497924805 1.3041454553604126 20.66493034362793 23158.0 27890.0 0.0 1.0
3.1516847610473633 1.412824273109436 19.40404510498047 23160.0 27892.0 0.0 1.0
3.6950788497924805 1.7388606071472168 24.872203826904297 23161.0 27893.0 0.0 1.0
3.6950788497924805 2.825648546218872 24.844327926635742 23165.0 27896.0 0.0 1.0
3.6950788497924805 2.9343273639678955 23.44284439086914 23166.0 27897.0 0.0 1.0
3.6950788497924805 2.282254457473755 25.355344772338867 23170.0 27901.0 0.0 1.0
3.4777212142944336 1.6301817893981934 20.89295768737793 23171.0 27902.0 0.0 1.0
2.608290910720825 1.0867879390716553 19.805973052978516 23172.0 27903.0 0.0 1.0
3.6950788497924805 2.1735758781433105 25.17222785949707 23173.0 27904.0 0.0 1.0
3.6950788497924805 1.8475394248962402 22.90842628479004 23174.0 27905.0 0.0 1.0
3.6950788497924805 2.825648546218872 27.89230728149414 23175.0 27906.0 0.8517319713109504 -0.544330842119997
3.6950788497924805 3.04300594329834 27.425674438476562 23177.0 27907.0 0.0 1.0
3.6950788497924805 2.608290910720825 23.197778701782227 23181.0 27911.0 0.0 1.0
3.586400032043457 3.1516847610473633 27.3255558013916 23182.0 27912.0 0.0 1.0
3.586400032043457 2.3909332752227783 23.60251808166504 23185.0 27914.0 0.0 1.0
3.6950788497924805 3.36904239654541 31.55534553527832 23186.0 27915.0 0.0 1.0
3.586400032043457 2.1735758781433105 23.905996322631836 23189.0 27917.0 0.0 1.0
3.6950788497924805 0.9781091213226318 18.44545555114746 23190.0 27918.0 0.0 1.0
3.6950788497924805 2.825648546218872 26.17841148376465 23191.0 27919.0 0.0 1.0
3.586400032043457 3.2603635787963867 30.832998275756836 23192.0 27920.0 0.0 1.0
3.6950788497924805 2.4996120929718018 24.691707611083984 23196.0 27924.0 0.0 1.0
3.6950788497924805 2.608290910720825 28.746091842651367 23198.0 27926.0 0.0 1.0
3.6950788497924805 1.7388606071472168 20.59426498413086 23199.0 27927.0 0.0 1.0
3.4777212142944336 1.6301817893981934 21.56425666809082 23200.0 27928.0 0.0 1.0
3.6950788497924805 3.1516847610473633 28.52086639404297 23201.0 27929.0 0.0 1.0
3.6950788497924805 2.4996120929718018 24.800275802612305 23202.0 27930.0 0.0 1.0
3.6950788497924805 3.04300594329834 26.455543518066406 23203.0 27931.0 0.0 1.0
3.6950788497924805 2.608290910720825 21.83320426940918 23205.0 27933.0 0.0 1.0
3.6950788497924805 3.1516847610473633 26.62244415283203 23206.0 27934.0 0.0 1.0
3.6950788497924805 3.1516847610473633 29.406225204467773 23207.0 27935.0 0.0 1.0
3.1516847610473633 2.4996120929718018 23.590301513671875 23208.0 27936.0 1.3607330220238558 -4.5292192367936615
3.36904239654541 2.3909332752227783 24.500097274780273 23210.0 27937.0 0.0 1.0
3.6950788497924805 3.1516847610473633 22.609601974487305 23211.0 27938.0 0.0 1.0
3.586400032043457 2.608290910720825 25.897239685058594 23212.0 27939.0 0.0 1.0
3.6950788497924805 3.1516847610473633 26.993436813354492 23213.0 27940.0 0.0 1.0
3.36904239654541 2.499612331390381 22.965269088745117 23214.0 27941.0 0.0 1.0
3.586400032043457 2.3909332752227783 24.992691040039062 23217.0 27943.0 0.0 1.0
3.586400032043457 1.8475394248962402 20.2791805267334 23218.0 27944.0 0.0 1.0
3.6950788497924805 3.043006181716919 25.922719955444336 23219.0 27945.0 0.8517319713109504 -0.3622627258300781
3.6950788497924805 1.6301817893981934 21.77421760559082 23222.0 27948.0 0.0 1.0
3.6950788497924805 2.4996120929718018 24.932735443115234 23223.0 27949.0 0.0 1.0
3.6950788497924805 2.4996120929718018 27.372386932373047 23225.0 27951.0 0.0 1.0
3.6950788497924805 2.825648546218872 24.921573638916016 23226.0 27952.0 0.0 1.0
3.586400032043457 1.8475394248962402 22.776004791259766 23227.0 27953.0 0.0 1.0
3.6950788497924805 2.608290910720825 24.882671356201172 23228.0 27954.0 0.0 1.0
3.6950788497924805 0.760751485824585 24.23741912841797 23230.0 27956.0 0.0 1.0
3.6950788497924805 2.282254457473755 25.685550689697266 23232.0 27958.0 0.0 1.0
3.6950788497924805 1.3041454553604126 24.02983283996582 23236.0 27962.0 0.0 1.0
3.6950788497924805 2.282254457473755 24.06810760498047 23238.0 27964.0 0.0 1.0
3.6950788497924805 1.6301817893981934 21.251747131347656 23239.0 27965.0 0.0 1.0
3.6950788497924805 3.1516847610473633 31.859012603759766 23240.0 27966.0 0.0 1.0
3.6950788497924805 2.825648546218872 25.86850929260254 23241.0 27967.0 0.0 1.0
3.6950788497924805 2.7169697284698486 22.96780776977539 23242.0 27968.0 0.0 1.0
3.36904239654541 1.0867879390716553 24.699113845825195 23243.0 27969.0 0.0 1.0
3.6950788497924805 2.1735758781433105 22.59537124633789 23244.0 27970.0 0.0 1.0
3.586400032043457 2.282254457473755 26.583765029907227 23245.0 27971.0 0.0 1.0
3.586400032043457 2.9343273639678955 24.852340698242188 23246.0 27972.0 0.0 1.0
3.586400032043457 2.7169697284698486 24.678817749023438 23249.0 27975.0 0.0 1.0
3.36904239654541 2.9343273639678955 28.120254516601562 23255.0 27979.0 0.0 1.0
3.586400032043457 3.1516847610473633 28.324169158935547 23258.0 27981.0 0.0 1.0
3.586400032043457 1.8475394248962402 20.372447967529297 23259.0 27982.0 0.0 1.0
2.608290910720825 2.1735758781433105 26.064067840576172 23260.0 27983.0 1.3607330220238558 -4.800448699207379
3.586400032043457 1.6301817893981934 21.888607025146484 23263.0 27986.0 0.0 1.0
3.586400032043457 2.825648546218872 23.192886352539062 23266.0 27989.0 0.0 1.0
3.2603635787963867 2.4996120929718018 23.138551712036133 23267.0 27990.0 0.0 1.0
3.586400032043457 1.6301817893981934 23.86890983581543 23268.0 27991.0 0.0 1.0
3.586400032043457 2.064897060394287 26.627138137817383 23271.0 27994.0 0.0 1.0
3.586400032043457 1.1954666376113892 22.200328826904297 23272.0 27995.0 0.0 1.0
3.586400032043457 2.1735758781433105 22.83976173400879 23275.0 27998.0 0.0 1.0
3.586400032043457 2.1735758781433105 25.77659797668457 23278.0 28001.0 0.0 1.0
3.586400032043457 3.1516847610473633 28.14101791381836 23279.0 28002.0 0.0 1.0
3.586400032043457 2.1735758781433105 20.44444465637207 23280.0 28003.0 0.0 1.0
3.4777212142944336 2.3909332752227783 24.07754135131836 23282.0 28005.0 0.0 1.0
3.586400032043457 2.1735758781433105 27.724414825439453 23283.0 28006.0 0.0 1.0
3.2603635787963867 1.8475394248962402 26.36014747619629 23284.0 28007.0 0.0 1.0
3.586400032043457 2.9343273639678955 28.97998809814453 23285.0 28008.0 0.0 1.0
3.586400032043457 1.52150297164917 20.751989364624023 23286.0 28009.0 0.0 1.0
3.4777212142944336 1.1954666376113892 23.844255447387695 23288.0 28011.0 0.0 1.0
3.586400032043457 2.1735758781433105 25.25564956665039 23290.0 28013.0 0.0 1.0
3.586400032043457 2.7169697284698486 25.727378845214844 23293.0 28016.0 0.0 1.0
3.586400032043457 1.7388606071472168 18.811813354492188 23296.0 28019.0 0.0 1.0
3.4777212142944336 2.9343273639678955 23.461223602294922 23297.0 28020.0 0.0 1.0
3.4777212142944336 3.36904239654541 28.65435028076172 23299.0 28021.0 0.0 1.0
3.586400032043457 2.3909332752227783 22.65345573425293 23301.0 28023.0 0.0 1.0
3.586400032043457 2.825648546218872 25.266902923583984 23302.0 28024.0 0.0 1.0
2.3909332752227783 0.9781091213226318 17.630666732788086 23303.0 28025.0 0.0 1.0
3.4777212142944336 1.9562182426452637 27.421297073364258 23304.0 28026.0 0.0 1.0
2.9343273639678955 2.1735758781433105 23.698406219482422 23312.0 28032.0 0.0 1.0
3.586400032043457 2.064897060394287 23.867504119873047 23313.0 28033.0 0.0 1.0
3.586400032043457 2.608290910720825 28.128936767578125 23315.0 28034.0 0.0 1.0
3.586400032043457 2.3909332752227783 22.924928665161133 23316.0 28035.0 0.0 1.0
2.825648546218872 1.9562182426452637 22.78476333618164 23317.0 28036.0 0.0 1.0
3.586400032043457 2.825648546218872 24.791175842285156 23318.0 28037.0 0.0 1.0
3.586400032043457 2.3909332752227783 24.17489242553711 23320.0 28039.0 0.0 1.0
3.36904239654541 1.9562182426452637 20.039398193359375 23321.0 28040.0 0.0 1.0
3.586400032043457 2.608290910720825 22.8093318939209 23322.0 28041.0 0.0 1.0
3.586400032043457 3.1516847610473633 28.69348907470703 23323.0 28042.0 0.0 1.0
3.1516847610473633 2.1735758781433105 21.922515869140625 23324.0 28043.0 0.0 1.0
3.586400032043457 2.3909332752227783 24.719701766967773 23326.0 28045.0 0.0 1.0
3.586400032043457 2.825648546218872 27.07340431213379 23328.0 28047.0 0.0 1.0
3.2603635787963867 3.2603635787963867 25.02864646911621 23329.0 28048.0 0.0 1.0
3.586400032043457 2.9343273639678955 28.64227294921875 23334.0 28051.0 0.0 1.0
3.586400032043457 2.3909332752227783 24.440214157104492 23335.0 28052.0 0.0 1.0
3.4777212142944336 1.7388606071472168 19.802459716796875 23338.0 28055.0 0.0 1.0
3.586400032043457 2.3909332752227783 27.594512939453125 23339.0 28056.0 0.0 1.0
3.04300594329834 1.7388606071472168 24.259653091430664 23340.0 28057.0 0.0 1.0
3.586400032043457 1.6301817893981934 22.319141387939453 23341.0 28058.0 0.0 1.0
3.586400032043457 3.04300594329834 26.635684967041016 23345.0 28061.0 0.0 1.0
3.586400032043457 2.9343273639678955 28.57874870300293 23346.0 28062.0 0.0 1.0
3.586400032043457 1.412824273109436 22.596250534057617 23349.0 28063.0 0.0 1.0
3.586400032043457 3.04300594329834 28.353845596313477 23350.0 28064.0 0.0 1.0
3.586400032043457 2.825648546218872 25.53376007080078 23351.0 28065.0 0.0 1.0
3.4777212142944336 2.7169697284698486 22.575050354003906 23352.0 28066.0 0.0 1.0
3.586400032043457 2.9343273639678955 26.523496627807617 23353.0 28067.0 0.0 1.0
3.586400032043457 3.1516847610473633 28.11067771911621 23354.0 28068.0 0.0 1.0
3.4777212142944336 2.282254457473755 25.18412208557129 23356.0 28070.0 0.0 1.0
3.586400032043457 2.4996120929718018 26.18083381652832 23359.0 28073.0 0.0 1.0
3.36904239654541 1.412824273109436 18.137466430664062 23360.0 28074.0 0.0 1.0
3.586400032043457 3.1516847610473633 27.11195945739746 23361.0 28075.0 2.0232130250207168 -2.623124935418133
3.586400032043457 3.04300594329834 27.883827209472656 23362.0 28076.0 0.0 1.0
3.586400032043457 2.4996120929718018 24.66811752319336 23363.0 28077.0 0.0 1.0
2.9343273639678955 0.8694303035736084 20.049959182739258 23366.0 28080.0 0.0 1.0
3.586400032043457 2.4996120929718018 25.086904525756836 23369.0 28081.0 0.0 1.0
3.4777212142944336 2.3909332752227783 25.52130699157715 23372.0 28084.0 0.0 1.0
3.586400032043457 2.7169697284698486 28.88898277282715 23373.0 28085.0 0.0 1.0
3.586400032043457 1.1954666376113892 19.230859756469727 23376.0 28088.0 0.0 1.0
3.586400032043457 2.7169697284698486 24.99686622619629 23377.0 28089.0 0.0 1.0
3.586400032043457 3.2603635787963867 29.385242462158203 23381.0 28093.0 0.0 1.0
3.586400032043457 2.4996120929718018 27.807720184326172 23382.0 28094.0 0.0 1.0
3.4777212142944336 2.4996120929718018 24.083162307739258 23383.0 28095.0 0.0 1.0
3.4777212142944336 2.3909332752227783 23.74039077758789 23384.0 28096.0 0.0 1.0
3.586400032043457 2.3909332752227783 22.637155532836914 23387.0 28097.0 0.0 1.0
3.586400032043457 2.9343273639678955 25.90155792236328 23388.0 28098.0 0.0 1.0
3.36904239654541 3.1516847610473633 25.1370906829834 23390.0 28100.0 0.0 1.0
3.586400032043457 2.825648546218872 25.99016761779785 23391.0 28101.0 0.0 1.0
3.586400032043457 1.412824273109436 23.47479820251465 23393.0 28102.0 0.0 1.0
3.586400032043457 2.9343273639678955 30.330015182495117 23395.0 28104.0 0.0 1.0
3.586400032043457 2.4996120929718018 26.239089965820312 23399.0 28108.0 0.0 1.0
3.586400032043457 2.825648546218872 26.666845321655273 23400.0 28109.0 0.0 1.0
3.586400032043457 2.825648546218872 24.3555850982666 23402.0 28111.0 0.0 1.0
3.586400032043457 2.1735758781433105 22.661148071289062 23403.0 28112.0 0.0 1.0
3.586400032043457 3.04300594329834 26.184900283813477 23407.0 28116.0 0.0 1.0
3.586400032043457 3.36904239654541 31.741928100585938 23411.0 28119.0 0.0 1.0
3.586400032043457 2.282254457473755 21.943220138549805 23412.0 28120.0 0.0 1.0
3.586400032043457 1.9562182426452637 22.772693634033203 23413.0 28121.0 0.0 1.0
3.1516847610473633 1.9562182426452637 24.243152618408203 23415.0 28122.0 0.0 1.0
3.586400032043457 2.9343273639678955 22.753551483154297 23418.0 28123.0 0.0 1.0
3.586400032043457 2.1735758781433105 27.079378128051758 23419.0 28124.0 0.0 1.0
3.586400032043457 1.9562182426452637 23.536489486694336 23420.0 28125.0 0.0 1.0
3.586400032043457 0.9781091213226318 22.136173248291016 23421.0 28126.0 0.0 1.0
3.586400032043457 2.282254457473755 24.196887969970703 23422.0 28127.0 0.0 1.0
3.586400032043457 2.064897060394287 22.731508255004883 23423.0 28128.0 0.0 1.0
3.586400032043457 2.9343273639678955 26.634002685546875 23424.0 28129.0 0.0 1.0
3.586400032043457 1.52150297164917 21.464563369750977 23425.0 28130.0 0.0 1.0
3.586400032043457 2.7169697284698486 24.339460372924805 23426.0 28131.0 0.0 1.0
2.608290910720825 1.8475394248962402 23.650287628173828 23428.0 28132.0 0.0 1.0
3.4777212142944336 2.064897060394287 24.016143798828125 23429.0 28133.0 0.0 1.0
3.586400032043457 1.0867879390716553 21.523529052734375 23433.0 28135.0 0.0 1.0
3.586400032043457 1.8475394248962402 23.409801483154297 23437.0 28138.0 0.0 1.0
3.586400032043457 2.4996120929718018 28.58183479309082 23439.0 28140.0 0.0 1.0
3.586400032043457 3.1516847610473633 25.5026912689209 23440.0 28141.0 0.0 1.0
3.586400032043457 3.2603635787963867 23.547945022583008 23443.0 28143.0 0.0 1.0
3.586400032043457 1.52150297164917 20.980133056640625 23444.0 28144.0 0.0 1.0
3.586400032043457 2.608290910720825 25.112972259521484 23445.0 28145.0 0.0 1.0
3.586400032043457 1.6301817893981934 22.40619468688965 23446.0 28146.0 0.0 1.0
3.4777212142944336 1.6301817893981934 22.771400451660156 23447.0 28147.0 0.0 1.0
3.586400032043457 2.9343273639678955 26.978240966796875 23448.0 28148.0 0.0 1.0
3.586400032043457 2.608290910720825 24.548002243041992 23449.0 28149.0 0.0 1.0
3.586400032043457 2.4996120929718018 25.94306182861328 23450.0 28150.0 0.0 1.0
3.586400032043457 2.9343273639678955 24.6396427154541 23451.0 28151.0 0.0 1.0
3.4777212142944336 2.282254457473755 24.73681640625 23452.0 28152.0 0.0 1.0
3.4777212142944336 2.608290910720825 25.10101318359375 23453.0 28153.0 0.0 1.0
3.586400032043457 1.8475394248962402 22.225875854492188 23454.0 28154.0 0.0 1.0
3.4777212142944336 2.825648546218872 23.022045135498047 23456.0 28156.0 0.0 1.0
3.586400032043457 2.608290910720825 25.610837936401367 23458.0 28158.0 0.0 1.0
3.586400032043457 2.9343273639678955 28.1486759185791 23461.0 28161.0 0.0 1.0
3.586400032043457 2.064897060394287 24.115270614624023 23463.0 28163.0 0.0 1.0
3.4777212142944336 0.0 17.836669921875 23464.0 28164.0 0.0 1.0
3.586400032043457 1.7388606071472168 29.82003402709961 23465.0 28165.0 0.0 1.0
3.586400032043457 2.282254457473755 27.70256996154785 23466.0 28166.0 0.0 1.0
3.586400032043457 2.825648546218872 23.968685150146484 23467.0 28167.0 0.0 1.0
3.586400032043457 2.825648546218872 25.983287811279297 23468.0 28168.0 0.0 1.0
3.586400032043457 1.7388606071472168 23.955982208251953 23471.0 28171.0 0.0 1.0
3.4777212142944336 2.9343273639678955 23.686893463134766 23472.0 28172.0 0.0 1.0
3.586400032043457 2.282254457473755 22.838876724243164 23478.0 28178.0 0.0 1.0
3.586400032043457 2.9343273639678955 26.952993392944336 23479.0 28179.0 0.0 1.0
3.586400032043457 3.36904239654541 28.102500915527344 23481.0 28181.0 0.0 1.0
3.586400032043457 2.282254457473755 22.273645401000977 23482.0 28182.0 0.0 1.0
3.36904239654541 2.3909332752227783 24.577028274536133 23483.0 28183.0 0.0 1.0
3.4777212142944336 2.7169697284698486 27.79119110107422 23486.0 28186.0 0.0 1.0
3.4777212142944336 2.4996120929718018 24.460214614868164 23487.0 28187.0 0.0 1.0
3.586400032043457 3.36904239654541 25.287874221801758 23488.0 28188.0 0.0 1.0
3.586400032043457 2.7169697284698486 27.048011779785156 23492.0 28191.0 0.0 1.0
3.586400032043457 1.7388606071472168 21.02473258972168 23493.0 28192.0 0.0 1.0
3.2603635787963867 0.6520727276802063 20.206710815429688 23499.0 28196.0 0.0 1.0
3.586400032043457 2.282254457473755 25.513835906982422 23501.0 28198.0 0.0 1.0
3.586400032043457 0.760751485824585 25.54052734375 23502.0 28199.0 0.0 1.0
3.586400032043457 1.6301817893981934 24.162588119506836 23503.0 28200.0 0.0 1.0
3.4777212142944336 2.1735758781433105 23.381309509277344 23507.0 28204.0 0.0 1.0
3.586400032043457 2.825648546218872 26.200927734375 23509.0 28206.0 0.0 1.0
3.4777212142944336 3.04300594329834 25.15578269958496 23511.0 28208.0 0.0 1.0
3.586400032043457 1.9562182426452637 22.261720657348633 23512.0 28209.0 0.0 1.0
3.586400032043457 3.36904239654541 28.920795440673828 23513.0 28210.0 0.0 1.0
3.4777212142944336 1.412824273109436 20.69558334350586 23515.0 28212.0 0.0 1.0
3.36904239654541 2.9343273639678955 25.749195098876953 23516.0 28213.0 0.0 1.0
3.586400032043457 2.4996120929718018 22.593585968017578 23517.0 28214.0 0.0 1.0
3.586400032043457 2.4996120929718018 23.116226196289062 23518.0 28215.0 0.0 1.0
3.2603635787963867 0.8694303035736084 19.909494400024414 23519.0 28216.0 0.0 1.0
3.586400032043457 2.7169697284698486 23.354230880737305 23521.0 28217.0 0.0 1.0
3.586400032043457 2.9343273639678955 24.13663673400879 23523.0 28218.0 0.0 1.0
3.586400032043457 2.064897060394287 24.700820922851562 23524.0 28219.0 0.0 1.0
3.36904239654541 2.608290910720825 22.870220184326172 23525.0 28220.0 0.0 1.0
3.586400032043457 3.2603635787963867 24.70315170288086 23526.0 28221.0 0.0 1.0
3.586400032043457 2.282254457473755 22.991939544677734 23533.0 28226.0 0.0 1.0
3.586400032043457 3.36904239654541 27.35298728942871 23534.0 28227.0 0.0 1.0
3.586400032043457 2.9343273639678955 27.066152572631836 23536.0 28229.0 0.0 1.0
3.586400032043457 2.064897060394287 26.243350982666016 23537.0 28230.0 0.0 1.0
2.4996120929718018 1.0867879390716553 20.328678131103516 23539.0 28232.0 0.0 1.0
3.586400032043457 2.4996120929718018 24.46018409729004 23542.0 28235.0 0.0 1.0
3.2603635787963867 2.282254457473755 29.00750732421875 23543.0 28236.0 0.0 1.0
3.4777212142944336 2.825648546218872 27.66079330444336 23544.0 28237.0 0.0 1.0
3.586400032043457 3.04300594329834 27.797203063964844 23545.0 28238.0 0.0 1.0
3.586400032043457 2.3909332752227783 24.306903839111328 23546.0 28239.0 0.0 1.0
3.586400032043457 2.064897060394287 25.78032112121582 23550.0 28242.0 0.0 1.0
3.586400032043457 2.3909332752227783 22.490631103515625 23552.0 28244.0 0.0 1.0
3.586400032043457 3.36904239654541 25.701662063598633 23553.0 28245.0 0.0 1.0
3.2603635787963867 1.52150297164917 21.41203498840332 23556.0 28248.0 0.0 1.0
3.586400032043457 2.4996120929718018 24.923852920532227 23557.0 28249.0 0.0 1.0
3.586400032043457 2.4996120929718018 25.731184005737305 23558.0 28250.0 0.0 1.0
3.586400032043457 2.1735758781433105 22.877735137939453 23560.0 28251.0 0.0 1.0
3.586400032043457 2.825648546218872 26.206335067749023 23561.0 28252.0 0.0 1.0
3.586400032043457 2.1735758781433105 24.647180557250977 23562.0 28253.0 0.0 1.0
3.1516847610473633 2.1735758781433105 24.336652755737305 23564.0 28255.0 0.0 1.0
3.586400032043457 2.9343273639678955 24.392894744873047 23565.0 28256.0 0.0 1.0
2.608290910720825 2.3909332752227783 22.53287696838379 23566.0 28257.0 0.0 1.0
3.586400032043457 3.04300594329834 25.806110382080078 23567.0 28258.0 0.0 1.0
2.282254457473755 1.52150297164917 19.739709854125977 23568.0 28259.0 0.0 1.0
3.586400032043457 3.1516847610473633 28.224620819091797 23569.0 28260.0 0.8517319713109504 -1.9023476872953509
3.586400032043457 2.4996120929718018 25.220584869384766 23570.0 28261.0 0.0 1.0
3.586400032043457 3.1516847610473633 26.245752334594727 23572.0 28263.0 0.0 1.0
2.9343273639678955 1.6301817893981934 20.927644729614258 23573.0 28264.0 0.0 1.0
2.825648546218872 1.0867879390716553 22.041074752807617 23574.0 28265.0 0.0 1.0
3.586400032043457 2.4996120929718018 22.88551902770996 23575.0 28266.0 0.0 1.0
3.4777212142944336 0.0 18.908926010131836 23576.0 28267.0 0.0 1.0
3.586400032043457 2.9343273639678955 27.120208740234375 23577.0 28268.0 0.0 1.0
3.586400032043457 2.4996120929718018 23.350852966308594 23580.0 28271.0 0.0 1.0
3.4777212142944336 2.9343273639678955 25.934099197387695 23582.0 28273.0 1.2266720103519195 -2.535839080810547
3.586400032043457 2.4996120929718018 26.268062591552734 23584.0 28275.0 0.0 1.0
3.36904239654541 2.825648546218872 26.288705825805664 23585.0 28276.0 0.0 1.0
3.4777212142944336 1.412824273109436 21.819782257080078 23587.0 28278.0 0.0 1.0
3.2603635787963867 2.282254457473755 21.083290100097656 23589.0 28280.0 0.0 1.0
3.586400032043457 3.2603635787963867 28.971538543701172 23591.0 28281.0 0.0 1.0
3.586400032043457 2.3909332752227783 22.6788330078125 23592.0 28282.0 0.0 1.0
3.586400032043457 2.064897060394287 25.584096908569336 23593.0 28283.0 0.0 1.0
3.4777212142944336 2.064897060394287 23.446542739868164 23596.0 28285.0 0.0 1.0
3.586400032043457 1.52150297164917 23.191125869750977 23598.0 28287.0 0.0 1.0
3.586400032043457 1.7388606071472168 23.285945892333984 23599.0 28288.0 0.0 1.0
3.04300594329834 1.6301817893981934 24.246240615844727 23601.0 28290.0 0.0 1.0
3.586400032043457 2.4996120929718018 26.338903427124023 23602.0 28291.0 0.0 1.0
3.586400032043457 2.825648546218872 25.98005485534668 23603.0 28292.0 0.0 1.0
3.586400032043457 2.282254457473755 23.134235382080078 23605.0 28294.0 0.0 1.0
3.586400032043457 1.9562182426452637 21.6840763092041 23606.0 28295.0 0.0 1.0
3.586400032043457 2.3909332752227783 24.188243865966797 23607.0 28296.0 0.0 1.0
3.586400032043457 3.2603635787963867 27.825374603271484 23608.0 28297.0 0.0 1.0
3.586400032043457 2.608290910720825 27.196842193603516 23609.0 28298.0 0.0 1.0
3.586400032043457 2.825648546218872 27.930606842041016 23610.0 28299.0 0.0 1.0
3.36904239654541 2.825648546218872 26.613529205322266 23612.0 28301.0 0.0 1.0
3.586400032043457 1.8475394248962402 22.02730941772461 23617.0 28306.0 0.0 1.0
3.586400032043457 2.3909332752227783 25.998065948486328 23618.0 28307.0 0.0 1.0
3.36904239654541 2.282254457473755 27.51451301574707 23621.0 28310.0 0.0 1.0
3.4777212142944336 2.825648546218872 26.108901977539062 23624.0 28312.0 0.0 1.0
3.586400032043457 2.9343273639678955 25.04509925842285 23625.0 28313.0 0.0 1.0
3.36904239654541 1.6301817893981934 19.206296920776367 23627.0 28315.0 0.0 1.0
3.586400032043457 3.04300594329834 30.70352554321289 23628.0 28316.0 0.0 1.0
3.586400032043457 2.608290910720825 24.59946632385254 23630.0 28318.0 0.0 1.0
2.608290910720825 2.608290910720825 23.863922119140625 23632.0 28320.0 0.0 1.0
3.36904239654541 0.6520727276802063 19.212860107421875 23633.0 28321.0 0.0 1.0
3.586400032043457 2.608290910720825 27.9964599609375 23635.0 28323.0 0.0 1.0
3.586400032043457 2.608290910720825 25.264436721801758 23636.0 28324.0 0.0 1.0
3.586400032043457 2.9343273639678955 26.729629516601562 23637.0 28325.0 0.0 1.0
3.1516847610473633 2.825648546218872 27.854610443115234 23643.0 28331.0 0.0 1.0
3.586400032043457 2.7169697284698486 26.794065475463867 23645.0 28333.0 0.0 1.0
3.586400032043457 2.825648546218872 24.150522232055664 23650.0 28338.0 0.0 1.0
3.586400032043457 0.0 20.521265029907227 23651.0 28339.0 0.0 1.0
3.586400032043457 1.7388606071472168 23.110851287841797 23653.0 28341.0 0.0 1.0
3.4777212142944336 2.608290910720825 26.70745277404785 23655.0 28343.0 0.0 1.0
3.586400032043457 0.760751485824585 24.654434204101562 23656.0 28344.0 0.0 1.0
3.586400032043457 1.412824273109436 22.53510856628418 23658.0 28346.0 0.0 1.0
3.586400032043457 2.282254457473755 26.279016494750977 23659.0 28347.0 0.0 1.0
3.586400032043457 1.0867879390716553 21.471046447753906 23664.0 28351.0 0.0 1.0
3.586400032043457 2.9343273639678955 28.910316467285156 23666.0 28353.0 0.0 1.0
3.586400032043457 2.282254457473755 23.754776000976562 23667.0 28354.0 0.0 1.0
3.36904239654541 1.7388606071472168 24.71725845336914 23668.0 28355.0 0.0 1.0
3.4777212142944336 2.282254457473755 24.997072219848633 23670.0 28357.0 0.0 1.0
3.586400032043457 3.04300594329834 27.483718872070312 23673.0 28360.0 0.0 1.0
3.586400032043457 2.608290910720825 25.34739112854004 23674.0 28361.0 0.0 1.0
3.586400032043457 2.7169697284698486 22.5008487701416 23675.0 28362.0 0.0 1.0
3.586400032043457 2.3909332752227783 24.583602905273438 23677.0 28364.0 0.0 1.0
